MSW93_Order	MSW93_Family	MSW93_Genus	MSW93_Species	MSW93_Binomial	1-1_ActivityCycle	5-1_AdultBodyMass_g	8-1_AdultForearmLen_mm	13-1_AdultHeadBodyLen_mm	2-1_AgeatEyeOpening_d	3-1_AgeatFirstBirth_d	18-1_BasalMetRate_mLO2hr	5-2_BasalMetRateMass_g	6-1_DietBreadth	7-1_DispersalAge_d	9-1_GestationLen_d	12-1_HabitatBreadth	22-1_HomeRange_km2	22-2_HomeRange_Indiv_km2	14-1_InterBirthInterval_d	15-1_LitterSize	16-1_LittersPerYear	17-1_MaxLongevity_m	5-3_NeonateBodyMass_g	13-2_NeonateHeadBodyLen_mm	21-1_PopulationDensity_n/km2	10-1_PopulationGrpSize	23-1_SexualMaturityAge_d	10-2_SocialGrpSize	24-1_TeatNumber	12-2_Terrestriality	6-2_TrophicLevel	25-1_WeaningAge_d	5-4_WeaningBodyMass_g	13-3_WeaningHeadBodyLen_mm	References	5-5_AdultBodyMass_g_EXT	16-2_LittersPerYear_EXT	5-6_NeonateBodyMass_g_EXT	5-7_WeaningBodyMass_g_EXT	26-1_GR_Area_km2	26-2_GR_MaxLat_dd	26-3_GR_MinLat_dd	26-4_GR_MRLat_dd	26-5_GR_MaxLong_dd	26-6_GR_MinLong_dd	26-7_GR_MRLong_dd	27-1_HuPopDen_Min_n/km2	27-2_HuPopDen_Mean_n/km2	27-3_HuPopDen_5p_n/km2	27-4_HuPopDen_Change	28-1_Precip_Mean_mm	28-2_Temp_Mean_01degC	30-1_AET_Mean_mm	30-2_PET_Mean_mm
Rodentia	Sciuridae	Sciurus	niger	Sciurus niger	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.23	0.2	-999	-999	-999	-999	-999	-999	6.32	-999	-999	-999	-999	-999	-999	-999	-999	-999	1543;1662	-999	-999	-999	-999	4359547	51.95	24.94	38.45	-75.05	-109.73	-92.39	0	42.9	1	0.04	71.07	126.75	760.59	916.92
Rodentia	Sciuridae	Sciurus	oculatus	Sciurus oculatus	3	650	-999	268.73	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	345;2151;2655	-999	-999	-999	-999	102333	22.94	18.7	20.82	-96.93	-101.48	-99.2	10	215.2	26	0.09	73.27	180.91	896.42	1349.84
Rodentia	Sciuridae	Sciurus	pucheranii	Sciurus pucheranii	3	803	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	2151;2655	-999	-999	-999	-999	116015	8.49	0.65	4.57	-72.12	-77.85	-74.98	2	89.09	7	0.09	148.79	189.52	1483.22	1546.7
Rodentia	Sciuridae	Sciurus	pyrrhinus	Sciurus pyrrhinus	3	482	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	2151;2655	-999	-999	-999	-999	63480	-10.23	-13.7	-11.97	-71.3	-74.87	-73.09	1	9.74	1	0.09	138.42	211	1152.54	1443.42
Rodentia	Sciuridae	Sciurus	richmondi	Sciurus richmondi	3	237	-999	194.76	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	2.59	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1297;1639;1849;2151;2655	-999	-999	-999	-999	27220	13.39	11.91	12.65	-83.62	-85.98	-84.8	2	22.05	2	0.12	202.67	225.16	1350.18	1713.64
Rodentia	Sciuridae	Sciurus	sanborni	Sciurus sanborni	3	136	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	2151;2655	-999	-999	-999	-999	104684	-11.01	-14.4	-12.7	-69	-72.9	-70.95	0	3.7	1	0.06	309.04	194.93	1427.9	1498.5
Rodentia	Sciuridae	Sciurus	spadiceus	Sciurus spadiceus	3	403	-999	-999	-999	-999	-999	-999	2	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	77.8	-999	-999	1	-999	2	1	-999	-999	-999	730;905;2151;2655	-999	-999	-999	-999	2693893	0.39	-17.59	-8.59	-54.71	-77.82	-66.26	0	2.5	0	0.16	179.96	251.13	1402.14	1535.56
Rodentia	Sciuridae	Sciurus	stramineus	Sciurus stramineus	3	433	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	2151;2655	-999	-999	-999	-999	142389	-0.89	-6.92	-3.9	-78.29	-81.35	-79.82	0	68.48	4	0.09	73.79	196.87	745.3	1347.59
Rodentia	Sciuridae	Sciurus	variegatoides	Sciurus variegatoides	3	485	-999	264.11	-999	-999	-999	-999	4	-999	-999	2	-999	-999	-999	5	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	2	-999	-999	-999	338;2151;2655	-999	-999	-999	-999	396517	16.02	7.19	11.61	-79.15	-93.3	-86.22	2	70.87	3	0.14	186.7	232.57	1306.6	1676.96
Rodentia	Sciuridae	Sciurus	vulgaris	Sciurus vulgaris	3	333	-999	213.49	31.25	273.75	-999	-999	5	-999	37.99	2	0.05	0.05	91.25	3.99	2	144	8.83	-999	60.1	-999	313.67	-999	-999	2	2	63.75	-999	-999	511;543;1297;1573;1577;1582;1732;1769;1841;1849;2047;2151;2608;2655;2947;2976;3143	-999	-999	-999	-999	17785006	72.59	34.28	53.43	172.55	-6.23	83.16	0	34.72	0	-8.74E-03	37.04	-36.49	331.4	375.28
Rodentia	Sciuridae	Sciurus	yucatanensis	Sciurus yucatanensis	3	225	-999	236.86	-999	-999	-999	-999	1	-999	-999	2	-999	-999	-999	2.99	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	1	-999	-999	-999	347;1297;2151;2655	-999	-999	-999	-999	222990	21.6	15.4	18.5	-86.73	-92.05	-89.39	3	22.04	4	0.21	115.46	246.61	1328.87	1577.71
Chiroptera	Phyllostomidae	Scleronycteris	ega	Scleronycteris ega	-999	49.5	34.49	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1658;2151;2622	-999	-999	-999	-999	243504	4.19	-4.15	0.02	-63.29	-67.35	-65.32	0	0.28	0	0.06	213.31	251.67	1627.91	1635.22
Rodentia	Muridae	Scolomys	melanops	Scolomys melanops	-999	26.5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	11901	0.18	-1.53	-0.67	-77.06	-78.34	-77.7	4	33.45	4	0.16	222.99	177.09	1352.09	1360.18
Rodentia	Muridae	Scolomys	ucayalensis	Scolomys ucayalensis	-999	26.5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	2596	-4.96	-5.56	-5.26	-73.48	-73.96	-73.72	1	1	1	0	211.75	259.5	1516.74	1517.99
Rodentia	Muridae	Scotinomys	teguina	Scotinomys teguina	-999	11.6	-999	-999	13.3	-999	31.2	12	2	-999	31.29	1	-999	-999	30.95	2.73	-999	-999	1.12	-999	-999	-999	38.03	-999	-999	1	2	20.99	-999	-999	1297;1376;1822;2151;2655	-999	3.93	-999	-999	175099	17.1	8.36	12.73	-82.21	-95.13	-88.67	6	76.53	12	0.12	158.13	222.84	1285.98	1651.02
Rodentia	Muridae	Scotinomys	xerampelinus	Scotinomys xerampelinus	-999	15.1	-999	-999	17.8	-999	31.92	15.2	-999	-999	33.63	-999	-999	-999	33.1	3.08	-999	-999	1.12	-999	-999	-999	55.04	-999	-999	-999	-999	24.5	-999	-999	1297;1376;1822;2655	-999	3.8	-999	-999	5990	10.1	8.71	9.41	-82.2	-83.93	-83.06	13	49.47	13	0.12	253.24	255.32	1484.03	1755
Chiroptera	Vespertilionidae	Scotoecus	albofuscus	Scotoecus albofuscus	-999	4.5	29.49	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1658;2151;2622;2655	-999	-999	-999	-999	5509426	15.77	-29.74	-6.98	39.5	-15.42	12.03	0	35.48	1	0.13	92.88	240.71	945.47	1562.9
Chiroptera	Vespertilionidae	Scotoecus	hirundo	Scotoecus hirundo	-999	9.58	31.77	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	1.96	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1257;1297;1658;1938;2151;2622;2655	-999	-999	-999	-999	9886444	14.41	-17.67	-1.62	51.41	-16.99	17.2	0	37.44	2	0.14	95.88	238.71	950.81	1561.79
Chiroptera	Vespertilionidae	Scotoecus	pallidus	Scotoecus pallidus	-999	-999	36	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1658;2151	7.34	-999	-999	-999	721248	32.89	22.01	27.45	88.61	68.01	78.31	0	426.95	13	0.11	74.78	217.69	661.55	1285.99
Chiroptera	Vespertilionidae	Scotomanes	emarginatus	Scotomanes emarginatus	-999	-999	55.5	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1658;2151	25.2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Chiroptera	Vespertilionidae	Scotomanes	ornatus	Scotomanes ornatus	-999	22.2	56.99	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	196;1658;2151;2622;2655	-999	-999	-999	-999	1811539	29.02	19.54	24.28	118.11	86.85	102.48	1	191.98	6	0.07	139.1	161.41	1051.01	1208.67
Chiroptera	Pteropodidae	Scotonycteris	ophiodon	Scotonycteris ophiodon	-999	68.8	75.99	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	0.98	-999	-999	3.92	41.8	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	266;271;1297;1658;2151;2655;3071	-999	-999	-999	-999	342184	8.05	-4.54	1.75	12.67	-8.98	1.84	1	61.08	1	0.1	155.36	250.21	1303.72	1535.54
Chiroptera	Pteropodidae	Scotonycteris	zenkeri	Scotonycteris zenkeri	1	21.3	51.2	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	0.98	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	196;258;266;271;360;904;1297;1658;2151;2655;3071	-999	-999	-999	-999	928860	8.07	-4.78	1.64	29.52	-10.46	9.53	1	87.38	1	0.1	155.63	244.26	1330.82	1544
Chiroptera	Vespertilionidae	Scotophilus	borbonicus	Scotophilus borbonicus	1	18.9	46.24	-999	-999	-999	-999	-999	-999	-999	185.59	1	-999	-999	-999	2	1	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	44;1045;1048;1658;2143;2151;2655;2899;2900;3023	-999	-999	-999	-999	2554	-20.85	-21.37	-21.11	55.84	55.21	55.53	257	257	257	0.08	89	195	-999	-999
Chiroptera	Vespertilionidae	Scotophilus	celebensis	Scotophilus celebensis	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	2151	-999	-999	-999	-999	170486	1.75	-5.7	-1.97	125.24	118.75	121.99	17	96.75	17	0.08	229.41	215.47	1812.6	1909.15
Chiroptera	Vespertilionidae	Scotophilus	dinganii	Scotophilus dinganii	-999	25.1	-999	-999	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	2.1	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	44;196;1257;1297;2151;2176;2622;2655;2719;2894;2900	-999	-999	-999	-999	14455527	17.72	-33.77	-8.02	51.41	-16.82	17.29	0	31.07	1	0.13	87.36	234.81	907.25	1546.63
Chiroptera	Vespertilionidae	Scotophilus	heathi	Scotophilus heathi	-999	36	61.49	-999	-999	286.42	-999	-999	1	-999	112.84	1	-999	-999	-999	1.98	1	-999	5.5	-999	-999	15	167.29	-999	-999	2	3	19.17	20	-999	196;818;1297;1384;1388;1658;1674;1677;1680;1704;1705;1859;2143;2151;2655;3023	-999	-999	-999	-999	5704572	35.57	6.05	20.81	112.07	66.15	89.11	0	253.43	9	0.09	112.43	222.49	846.85	1407.11
Chiroptera	Vespertilionidae	Scotophilus	kuhlii	Scotophilus kuhlii	-999	20.3	51.4	-999	-999	365	-999	-999	1	-999	109.99	1	-999	-999	-999	1.71	1	-999	6.5	-999	-999	115	208.05	-999	-999	2	3	38.86	-999	-999	196;1138;1139;1297;1439;1621;1658;2151;2655;2719	-999	-999	-999	-999	7331223	34.31	-10.62	11.84	129.95	66.73	98.34	1	250.8	12	0.09	137.45	236.12	1003.84	1484.21
Chiroptera	Vespertilionidae	Scotophilus	leucogaster	Scotophilus leucogaster	-999	20.2	51	-999	-999	-999	-999	-999	1	-999	228.12	1	-999	-999	-999	1.96	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	1297;1658;1784;1938;2151;2655	-999	-999	-999	-999	19600115	18.58	-34.83	-8.12	51.41	-17.53	16.93	0	32.3	1	0.12	82.81	235.59	849.51	1523
Chiroptera	Vespertilionidae	Scotophilus	nigrita	Scotophilus nigrita	-999	24.2	79.5	-999	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	1.5	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	196;1297;1658;2143;2151;2622;2655;2719	-999	-999	-999	-999	19728412	18.59	-34.83	-8.12	51.41	-17.53	16.93	0	32.93	1	0.13	82.09	235.06	843.08	1524.27
Chiroptera	Vespertilionidae	Scotophilus	nux	Scotophilus nux	-999	30	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	2151;2622;2655	-999	-999	-999	-999	3395972	9.05	-4.72	2.16	37.52	-12.78	12.36	0	57.32	1	0.12	145.71	241.79	1345.49	1562.74
Chiroptera	Vespertilionidae	Scotophilus	robustus	Scotophilus robustus	2	-999	62.5	152.5	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	1048;2151	64.7	-999	-999	-999	322073	-11.94	-25.2	-18.57	50.48	43.22	46.85	2	27.33	3	0.19	131.72	224.13	1120.2	1603.66
Chiroptera	Vespertilionidae	Scotophilus	viridis	Scotophilus viridis	-999	19.8	-999	-999	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	1257;1297;2151;2655	-999	-999	-999	-999	11311742	14.4	-29.7	-7.65	42.25	-16.82	12.71	0	36.14	1	0.14	108.74	234.29	1062.18	1527.45
Insectivora	Soricidae	Scutisorex	somereni	Scutisorex somereni	-999	91.5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1.84	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1297;2655	-999	-999	-999	-999	252191	3.04	-2.54	0.24	33.31	23.63	28.47	1	66.04	2	0.14	128.58	222.68	1445.18	1590.96
Rodentia	Muridae	Sekeetamys	calurus	Sekeetamys calurus	-999	56.6	-999	-999	-999	-999	44.05	58.2	-999	-999	-999	-999	-999	-999	-999	2.9	-999	64.8	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	543;1297;2655;2978	-999	-999	-999	-999	303183	31.44	19.13	25.29	47.03	30.98	39.01	1	32.01	1	0.12	3.26	214.01	71.42	1365.19
Rodentia	Myoxidae	Selevinia	betpakdalaensis	Selevinia betpakdalaensis	2	17.1	-999	84.99	-999	-999	-999	-999	1	-999	-999	2	-999	-999	-999	6.9	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	3	-999	-999	-999	1297;2151	-999	-999	-999	-999	164721	47.34	45.51	46.42	83.13	66.27	74.7	0	3.08	0	3.59E-04	25.79	77.64	240.21	572.29
Primates	Cercopithecidae	Semnopithecus	entellus	Semnopithecus entellus	3	12600	-999	624.27	-999	1335.9	-999	-999	2	-999	197.7	-999	1.33	-999	507.95	1	-999	300	499	-999	17.3	26.2	1298.21	19	-999	-999	1	400.79	2100	-999	208;543;679;730;741;929;1167;1297;1347;1544;1547;1649;1763;1767;1848;2344;2489;2493;2626;2655;2660;2748;3086	-999	0.94	-999	-999	2176499	34.63	5.91	20.27	88.71	69.01	78.86	2	274.02	40	0.09	90.59	238.86	743.63	1446.14
Insectivora	Tenrecidae	Setifer	setosus	Setifer setosus	1	290	-999	185	12	-999	94.59	352.5	2	-999	57.65	1	-999	-999	-999	2.99	1.5	126	24.7	-999	-999	1	215.96	-999	10	1	2	24.31	-999	-999	543;886;1045;1048;1160;1297;1822;1946;2151;2655;2720;2786	-999	-999	-999	-999	261594	-12.31	-25.6	-18.96	50.44	43.22	46.83	2	24.17	3	0.19	125.02	221.17	1093.42	1609.19
Diprotodontia	Macropodidae	Setonix	brachyurus	Setonix brachyurus	1	3030	-999	-999	-999	410.62	784.52	2600	2	-999	27.49	1	-999	-999	345	1	1.4	144	0.36	-999	580	-999	374.16	-999	-999	1	1	301.14	500	-999	543;730;955;1015;1052;1297;1412;1760;1822;1848;2483;2655;2986	-999	-999	-999	-999	44560	-31.98	-35.13	-33.56	118.74	114.97	116.86	0	43.6	0	0.11	67.08	148.61	474.46	1106.78
Rodentia	Dipodidae	Sicista	armenica	Sicista armenica	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	22	40.66	40.6	40.63	44.5	44.45	44.47	65	80	65	0.01	41	7.5	565	750.5
Rodentia	Dipodidae	Sicista	betulina	Sicista betulina	-999	8.93	-999	-999	-999	-999	32	10	-999	-999	31.5	-999	-999	-999	-999	3.99	1	48	-999	-999	-999	-999	328.99	-999	-999	-999	-999	31.11	-999	-999	543;1297;1822;2151;2655	-999	-999	-999	-999	7681696	67.02	45.47	56.24	111.22	6.52	58.87	0	26.51	0	-1.58E-03	39.11	-5.63	349.71	378.05
Rodentia	Dipodidae	Sicista	caucasica	Sicista caucasica	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1259	44.35	43.92	44.14	40.21	39.76	39.98	15	57.38	15	0.05	91.06	53.19	634.04	839.25
Rodentia	Dipodidae	Sicista	caudata	Sicista caudata	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	106217	52.33	44.73	48.53	143.54	135.02	139.28	1	5.16	1	-0.06	54.05	-20.75	477.24	513.69
Rodentia	Dipodidae	Sicista	concolor	Sicista concolor	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	454459	46.25	33.84	40.05	132.16	73.21	102.69	0	179.59	12	0.05	57.15	14.98	545.35	785.54
Rodentia	Dipodidae	Sicista	kazbegica	Sicista kazbegica	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	64	42.66	42.57	42.61	44.42	44.33	44.38	22	22	22	0	66	-52	635	635
Rodentia	Dipodidae	Sicista	kluchorica	Sicista kluchorica	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	18843	44.28	42.99	43.63	43.18	40.56	41.87	9	37.76	9	0.02	62.89	-3.05	631.7	677.67
Rodentia	Dipodidae	Sicista	napaea	Sicista napaea	-999	10	-999	-999	-999	-999	-999	-999	3	-999	19.99	-999	-999	-999	-999	3.5	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	1297;2151;2655	-999	-999	-999	-999	236088	53.54	47.33	50.44	89.3	79.08	84.19	1	9.71	1	0.01	33.22	-25.12	389.58	525.46
Rodentia	Dipodidae	Sicista	pseudonapaea	Sicista pseudonapaea	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	26693	49.68	48.57	49.12	87.73	82.07	84.9	2	9.7	2	-5.23E-04	29.22	-45.16	352.18	547.38
Rodentia	Dipodidae	Sicista	severtzovi	Sicista severtzovi	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2345	51.35	50.73	51.04	41.12	40.5	40.81	21	25.24	21	0	35.99	41.74	393.01	498.84
Rodentia	Dipodidae	Sicista	strandi	Sicista strandi	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	254890	52.3	43.07	47.69	46.68	35.76	41.22	1	53.94	4	0.02	36.98	79.63	444.44	601.01
Rodentia	Dipodidae	Sicista	subtilis	Sicista subtilis	-999	11.8	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1297;2655	-999	-999	-999	-999	3679355	55.9	41.81	48.86	105.62	17.62	61.62	0	37.94	1	3.01E-03	31.27	42.07	381.68	538.71
Rodentia	Dipodidae	Sicista	tianshanica	Sicista tianshanica	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4.37	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1297	-999	-999	-999	-999	317896	47.6	41.66	44.63	87.84	74.66	81.25	2	21.74	2	0.05	21.29	-2.01	276.72	663.88
Artiodactyla	Bovidae	Sigmoceros	lichtensteinii	Sigmoceros lichtensteinii	-999	168000	-999	-999	-999	730	-999	-999	3	-999	236.99	1	4.47	-999	365	1	-999	-999	15000	-999	1.65	-999	517.08	10	-999	1	1	-999	-999	-999	869;1297;1848;2629;2655;2693	-999	1.11	-999	-999	2264336	-1.36	-21.89	-11.63	39.41	19.07	29.24	1	21.99	2	0.2	91.49	222.42	908.73	1494.78
Rodentia	Muridae	Sigmodon	alleni	Sigmodon alleni	-999	174	-999	170.34	-999	87	203.25	137.8	-999	-999	36.59	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1297;1822;2615;2655	-999	-999	-999	-999	177950	23.71	15.64	19.68	-94.75	-106.34	-100.55	4	40.33	9	0.06	90.52	210.78	867.66	1602.77
Rodentia	Muridae	Sigmodon	alstoni	Sigmodon alstoni	2	55.7	-999	-999	-999	-999	-999	-999	3	-999	-999	1	-999	-999	-999	5.19	5	-999	-999	-999	157	-999	54.34	-999	-999	1	1	-999	-999	-999	730;1297;2151;2159;2655	-999	-999	-999	-999	727598	11.18	-1.43	4.87	-49.87	-72.69	-61.28	0	18.53	0	0.15	141.76	252.89	1364.92	1708.22
Rodentia	Muridae	Sigmodon	arizonae	Sigmodon arizonae	-999	198	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	348392	34.52	22.18	28.35	-104.4	-114.5	-109.45	0	23.26	1	0.12	32.38	177.81	560.26	1292.44
Rodentia	Muridae	Sigmodon	fulviventer	Sigmodon fulviventer	-999	196	-999	180.52	-999	77	207.38	137.8	-999	-999	36.59	1	-999	-999	-999	7.49	-999	-999	-999	-999	1310	-999	-999	-999	-999	1	-999	-999	-999	-999	157;730;1297;1822;2655	-999	-999	-999	-999	549412	36.19	19.2	27.7	-100.93	-111.71	-106.32	0	32.03	0	0.13	35.24	147.95	514.2	1235.56
Rodentia	Muridae	Sigmodon	hispidus	Sigmodon hispidus	2	111	-999	167.49	1.06	65	159.64	110.05	5	-999	27	-999	2.41E-03	2.18E-03	-999	5.3	2	62.4	6.6	-999	1750	-999	43.97	1	10	-999	2	14.82	18.2	-999	365;532;533;543;730;782;783;848;1116;1166;1206;1297;1392;1577;1593;1595;1756;1822;1849;2166;2197;2373;2473;2632;2655;2769	-999	-999	-999	-999	4496285	40.93	7.19	24.06	-66.52	-115.26	-90.89	0	48.08	1	0.09	84.64	185.61	876.99	1240.17
Rodentia	Muridae	Sigmodon	inopinatus	Sigmodon inopinatus	-999	140	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	20682	-0.81	-3.54	-2.18	-77.98	-79.3	-78.64	2	38.61	2	0.07	212.79	141.54	1188.22	1356.53
Rodentia	Muridae	Sigmodon	leucotis	Sigmodon leucotis	-999	132	-999	157.54	-999	-999	186.47	128.6	-999	-999	35	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	1297;1822;2616;2655	-999	-999	-999	-999	283911	27.13	16.67	21.9	-96.4	-107.45	-101.92	2	100.51	4	0.08	61.27	155.77	792.58	1330.48
Rodentia	Muridae	Sigmodon	mascotensis	Sigmodon mascotensis	-999	120	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	253915	20.96	15.64	18.3	-93.64	-105.7	-99.67	6	58.72	9	0.06	99.85	205.18	908.25	1576.27
Rodentia	Muridae	Sigmodon	ochrognathus	Sigmodon ochrognathus	-999	122	-999	151.32	1	71	154.23	115.1	-999	-999	34.62	-999	1.69E-03	1.51E-03	-999	2.99	-999	-999	5.55	-999	-999	-999	42.95	-999	-999	-999	-999	14.71	-999	-999	156;1263;1297;1357;1822;2655	-999	-999	-999	-999	418072	33.9	24.45	29.18	-102.65	-112.1	-107.38	0	15.34	0	0.14	28.35	160.21	457.5	1218.95
Rodentia	Muridae	Sigmodon	peruanus	Sigmodon peruanus	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
