"season","season_week","year_week","week_start_date","weekID","monthID","year","denv1_cases","denv2_cases","denv3_cases","denv4_cases","other_positive_cases","additional_cases","total_cases","NDVI.18.45.66.14.","NDVI.18.50..66.14.","satprecip","tmin","tmax","prec","dtr","tavg","nino12","nino34","soi","pop","adjpop"
"2008/2009",5,22,"5/27/2008",200822,200805,2008,1,0,0,0,1,0,2,0.07591429,0.03983333,59.1,297.6,301.9,22.55,2.857142857,299.7285714,24.41,27.9,-0.1,2369802,2365160.192
"2008/2009",6,23,"6/3/2008",200823,200806,2008,0,0,0,0,2,0,2,0.08352857,-0.03046667,40.8,297.5,302.4,13.1,3.157142857,300.0071429,23.55,28.08,1,2369802,2364939.154
"2008/2009",7,24,"6/10/2008",200824,200806,2008,0,1,1,0,1,0,3,0.1591571,-0.024925,27.74,297.5,303.5,7.2,3.9,300.5785714,23.55,28.08,1,2369802,2364718.115
"2008/2009",8,25,"6/17/2008",200825,200806,2008,0,0,2,0,2,0,4,0.1167286,0.08215,13.05,298.5,302.5,17.1,2.785714286,300.6214286,23.55,28.08,1,2369802,2364497.077
"2008/2009",9,26,"6/24/2008",200826,200806,2008,0,0,0,0,3,0,3,0.1173286,0.0499,14.12,298.7,302.3,11.9,2.228571429,300.5285714,23.55,28.08,1,2369802,2364276.038
"2008/2009",10,27,"7/1/2008",200827,200807,2008,2,0,1,0,1,0,4,0.1649,0.10666,19.08,299,301.7,19.86,2.028571429,300.3428571,22.63,28.25,0.5,2369802,2364055
"2008/2009",11,28,"7/8/2008",200828,200807,2008,0,0,1,0,3,0,4,0.2147286,0.006825,0.9,298.7,302.3,5.49,2.614285714,300.6071429,22.63,28.25,0.5,2369802,2363833.962
"2008/2009",12,29,"7/15/2008",200829,200807,2008,3,0,1,0,0,0,4,0.1761571,0.00834705197713947,8.36,298.9,302.3,13.62,2.585714286,300.7214286,22.63,28.25,0.5,2369802,2363612.923
"2008/2009",13,30,"7/22/2008",200830,200807,2008,2,0,0,0,5,0,7,0.24565,0.4295,7.86,299.2,302.7,8.7,2.8,300.8857143,22.63,28.25,0.5,2369802,2363391.885
"2008/2009",14,31,"7/29/2008",200831,200807,2008,1,1,1,0,3,0,6,0.08648333,0.0039,51.59,299.1,302.5,43.5,2.428571429,300.8428571,22.63,28.25,0.5,2369802,2363170.846
"2008/2009",15,32,"8/5/2008",200832,200808,2008,3,0,2,0,10,0,15,0.2057714,0.0322,3.63,299,303.3,7.82,2.742857143,301.2857143,21.79,28.18,1.7,2369802,2362949.808
"2008/2009",16,33,"8/12/2008",200833,200808,2008,3,1,0,0,7,0,11,0.06564286,0.0362659117515188,31.97,298.6,302.6,65.9,2.542857143,300.8142857,21.79,28.18,1.7,2369802,2362728.769
"2008/2009",17,34,"8/19/2008",200834,200808,2008,1,1,0,1,6,0,9,0.2085571,0.2410333,49.57,298.9,303.2,31.6,2.7,301.1357143,21.79,28.18,1.7,2369802,2362507.731
"2008/2009",18,35,"8/26/2008",200835,200808,2008,1,0,1,0,7,0,9,0.1982429,0.0342415380194466,119.41,298.9,303.5,50,3.371428571,301.3142857,21.79,28.18,1.7,2369802,2362286.692
"2008/2009",19,36,"9/2/2008",200836,200809,2008,3,0,2,0,7,0,12,0.1199833,0.0173,56.33,298.8,303.6,58.4,2.985714286,300.9357143,21.19,28.14,2,2369802,2362065.654
"2008/2009",20,37,"9/9/2008",200837,200809,2008,3,0,4,0,6,0,13,0.1313857,0.649,42.45,298.9,303.3,28.1,3.114285714,300.8714286,21.19,28.14,2,2369802,2361844.615
"2008/2009",21,38,"9/16/2008",200838,200809,2008,1,0,1,0,11,0,13,0.19645,0.16405,180.17,298.1,303.3,136.91,2.814285714,300.45,21.19,28.14,2,2369802,2361623.577
"2008/2009",22,39,"9/23/2008",200839,200809,2008,1,0,1,0,11,0,13,0.2613,0.103675,16.17,297.4,303.4,37.5,3.057142857,300.7714286,21.19,28.14,2,2369802,2361402.538
"2008/2009",23,40,"9/30/2008",200840,200809,2008,3,1,3,0,12,1,20,0.2700286,0.13095,18.67,298.7,303,21.1,2.914285714,300.7428571,21.19,28.14,2,2369802,2361181.5
"2008/2009",24,41,"10/7/2008",200841,200810,2008,9,2,1,0,16,0,28,0.1964429,0.0897,109.99,298,303.4,40.4,3.128571429,300.2785714,20.75,28.29,2.1,2369802,2360960.462
"2008/2009",25,42,"10/14/2008",200842,200810,2008,17,2,2,0,24,0,45,0.1425,0.11755,29.62,297.8,302.6,22.7,2.528571429,299.8785714,20.75,28.29,2.1,2369802,2360739.423
"2008/2009",26,43,"10/21/2008",200843,200810,2008,9,5,2,0,12,0,28,0.2526571,0.07486667,0,298.4,302.2,9.9,2.571428571,300.5571429,20.75,28.29,2.1,2369802,2360518.385
"2008/2009",27,44,"10/28/2008",200844,200810,2008,9,1,4,1,19,0,34,0.1237286,0.0757,13.96,298.2,302.6,58.03,2.6,300.1428571,20.75,28.29,2.1,2369802,2360297.346
"2008/2009",28,45,"11/4/2008",200845,200811,2008,11,2,4,0,24,0,41,0.1303143,-0.00495,10.91,297.9,303.3,19.6,3.3,300.2928571,21.44,28.08,2.2,2369802,2360076.308
"2008/2009",29,46,"11/11/2008",200846,200811,2008,19,1,1,0,13,2,36,0.1755286,0.074,23.33,298,301.9,49.42,2.514285714,299.7571429,21.44,28.08,2.2,2369802,2359855.269
"2008/2009",30,47,"11/18/2008",200847,200811,2008,19,5,2,0,12,0,38,0.1835286,0.044,10.42,297.8,301.6,31.83,2.142857143,299.4428571,21.44,28.08,2.2,2369802,2359634.231
"2008/2009",31,48,"11/25/2008",200848,200811,2008,26,1,2,0,19,0,48,0.2118714,0.0731,1.68,296.7,300.5,0.72,2.571428571,298.7142857,21.44,28.08,2.2,2369802,2359413.192
"2008/2009",32,49,"12/2/2008",200849,200812,2008,13,1,1,1,11,0,27,0.1098333,0.1729,0,296.7,300,9.52,1.914285714,298.5714286,22.43,27.72,2.4,2369802,2359192.154
"2008/2009",33,50,"12/9/2008",200850,200812,2008,14,1,1,0,6,1,23,0.2735,0.06956667,7.75,297.2,300.2,25.75,2.085714286,298.6,22.43,27.72,2.4,2369802,2358971.115
"2008/2009",34,51,"12/16/2008",200851,200812,2008,13,3,2,0,10,0,28,0.2582286,0.0238,0,294.9,299.9,17.5,2.6,297.9142857,22.43,27.72,2.4,2369802,2358750.077
"2008/2009",35,52,"12/23/2008",200852,200812,2008,20,3,0,0,19,0,42,0.16795,-0.0159,0,296.6,299.9,27.99,1.842857143,298.1214286,22.43,27.72,2.4,2369802,2358529.038
"2008/2009",36,1,"1/1/2009",200901,200901,2009,15,0,2,0,13,0,30,0.18865,0.161425,0,294.3,300.3,3.55,2.771428571,298.2,24.42,27.42,1.8,2358308,2358529.038
"2008/2009",37,2,"1/8/2009",200902,200901,2009,10,0,0,0,8,0,18,0.2524,0.0081,0,296.5,299.8,9.2,2.128571429,298.4214286,24.42,27.42,1.8,2358308,2358529.038
"2008/2009",38,3,"1/15/2009",200903,200901,2009,25,1,0,0,12,0,38,0.1197714,0.0102,9.09,296.4,300.2,38.5,2.385714286,298.05,24.42,27.42,1.8,2358308,2358529.038
"2008/2009",39,4,"1/22/2009",200904,200901,2009,16,1,1,0,10,0,28,0.1701429,0.01133333,0,296.6,299.8,16.2,2.271428571,298.2357143,24.42,27.42,1.8,2358308,2358529.038
"2008/2009",40,5,"1/29/2009",200905,200901,2009,21,1,1,0,13,0,36,0.1452333,-0.00625,0,295.6,300.4,6.22,2.928571429,298.2071429,24.42,27.42,1.8,2358308,2358529.038
"2008/2009",41,6,"2/5/2009",200906,200902,2009,27,2,0,0,15,0,44,0.1317,0.000625,11.01,295.7,299.7,62.21,2.285714286,297.3571429,26.03,27.37,3.1,2358308,2358529.038
"2008/2009",42,7,"2/12/2009",200907,200902,2009,27,1,0,0,13,0,41,0.2180143,0.07665,0,295,300.1,2.2,2.485714286,297.3857143,26.03,27.37,3.1,2358308,2358529.038
"2008/2009",43,8,"2/19/2009",200908,200902,2009,21,1,0,1,12,0,35,0.1514429,0.07305,26.08,296.2,299.6,3.8,2.414285714,298.1071429,26.03,27.37,3.1,2358308,2358529.038
"2008/2009",44,9,"2/26/2009",200909,200902,2009,13,0,0,0,15,0,28,0.2088167,0.2018,74.49,296.7,299.9,11.38,2.485714286,298.1571429,26.03,27.37,3.1,2358308,2358529.038
"2008/2009",45,10,"3/5/2009",200910,200903,2009,16,1,0,0,11,0,28,0.1410571,-0.05,0,295.2,297.7,26.66,1.771428571,296.4,26.38,27.79,0.7,2358308,2358529.038
"2008/2009",46,11,"3/12/2009",200911,200903,2009,12,0,0,0,10,0,22,0.08174286,-0.0287,0,295.1,298.9,13.9,2.571428571,296.9285714,26.38,27.79,0.7,2358308,2358529.038
"2008/2009",47,12,"3/19/2009",200912,200903,2009,14,0,0,0,12,0,26,0.1799143,0.00592,12.88,295.1,300,25.74,3.257142857,297.2,26.38,27.79,0.7,2358308,2358529.038
"2008/2009",48,13,"3/26/2009",200913,200903,2009,11,0,0,0,13,0,24,0.1755429,-0.06473333,0,294.1,299.5,6.54,2.485714286,296.9857143,26.38,27.79,0.7,2358308,2358529.038
"2008/2009",49,14,"4/2/2009",200914,200904,2009,4,0,0,1,4,0,9,0.1065143,0.1035,0,296,300.2,0.8,3.371428571,297.8142857,25.98,28.37,1.3,2358308,2358529.038
"2008/2009",50,15,"4/9/2009",200915,200904,2009,13,0,0,1,7,0,21,0.1341857,0.03844,0,296.1,300.1,1.1,2.857142857,298.4428571,25.98,28.37,1.3,2358308,2358529.038
"2008/2009",51,16,"4/16/2009",200916,200904,2009,7,0,0,0,3,0,10,0.1084429,-0.0276,21.65,296.1,301,6.8,3.342857143,298.8571429,25.98,28.37,1.3,2358308,2358529.038
"2008/2009",52,17,"4/23/2009",200917,200904,2009,11,0,0,1,3,0,15,0.1296143,0.0271,17.43,296.9,300.1,15.7,2.042857143,298.5928571,25.98,28.37,1.3,2358308,2358529.038
